gisaid_epi_isl,Region,Lab,Date
EPI_ISL_268248_2017-04-28,North America,North America,2017.320548
EPI_ISL_272916_2017-04-13,North America,North America,2017.279452
EPI_ISL_268407_2017-04-09,North America,North America,2017.268493
EPI_ISL_268230_2017-04-22,North America,North America,2017.30411
EPI_ISL_280375_2017-04-08,North America,North America,2017.265753
EPI_ISL_268253_2017-05-13,North America,North America,2017.361644
EPI_ISL_268273_2017-05-15,North America,North America,2017.367123
EPI_ISL_281553_2017-05-08,North America,North America,2017.347945
EPI_ISL_270167_2017-05-22,North America,North America,2017.386301
EPI_ISL_273710_2017-05-15,North America,North America,2017.367123
EPI_ISL_275904_2017-06-20,North America,North America,2017.465753
EPI_ISL_281562_2017-06-11,North America,North America,2017.441096
EPI_ISL_273715_2017-07-01,North America,North America,2017.49589
EPI_ISL_275906_2017-06-27,North America,North America,2017.484932
EPI_ISL_272943_2017-06-08,North America,North America,2017.432877
EPI_ISL_275968_2017-07-07,North America,North America,2017.512329
EPI_ISL_277240_2017-07-17,North America,North America,2017.539726
EPI_ISL_273721_2017-07-10,North America,North America,2017.520548
EPI_ISL_277179_2017-07-29,North America,North America,2017.572603
EPI_ISL_295137_2017-07-28,North America,North America,2017.569863
EPI_ISL_295077_2017-08-22,North America,North America,2017.638356
EPI_ISL_282890_2017-08-22,North America,North America,2017.638356
EPI_ISL_277834_2017-08-06,North America,North America,2017.594521
EPI_ISL_277871_2017-08-23,North America,North America,2017.641096
EPI_ISL_381117_2017-08-17,North America,North America,2017.624658
EPI_ISL_288546_2017-09-06,North America,North America,2017.679452
EPI_ISL_282812_2017-09-07,North America,North America,2017.682192
EPI_ISL_285739_2017-09-28,North America,North America,2017.739726
EPI_ISL_291716_2017-09-30,North America,North America,2017.745205
EPI_ISL_294286_2017-09-19,North America,North America,2017.715068
EPI_ISL_284031_2017-10-09,North America,North America,2017.769863
EPI_ISL_287616_2017-10-17,North America,North America,2017.791781
EPI_ISL_286140_2017-10-21,North America,North America,2017.80274
EPI_ISL_284050_2017-10-13,North America,North America,2017.780822
EPI_ISL_284143_2017-10-12,North America,North America,2017.778082
EPI_ISL_290712_2017-11-28,North America,North America,2017.906849
EPI_ISL_290714_2017-11-25,North America,North America,2017.89863
EPI_ISL_295840_2017-11-14,North America,North America,2017.868493
EPI_ISL_286049_2017-11-07,North America,North America,2017.849315
EPI_ISL_329534_2017-11-16,North America,North America,2017.873973
EPI_ISL_296101_2017-12-21,North America,North America,2017.969863
EPI_ISL_290677_2017-12-04,North America,North America,2017.923288
EPI_ISL_360340_2017-12-21,North America,North America,2017.969863
EPI_ISL_299431_2017-12-04,North America,North America,2017.923288
EPI_ISL_298563_2017-12-15,North America,North America,2017.953425
EPI_ISL_361774_2018-01-27,North America,North America,2018.071233
EPI_ISL_360498_2018-01-25,North America,North America,2018.065753
EPI_ISL_361276_2018-01-24,North America,North America,2018.063014
EPI_ISL_361242_2018-01-19,North America,North America,2018.049315
EPI_ISL_376573_2018-01-11,North America,North America,2018.027397
EPI_ISL_319736_2018-02-28,North America,North America,2018.158904
EPI_ISL_395936_2018-02-01,North America,North America,2018.084932
EPI_ISL_361398_2018-02-05,North America,North America,2018.09589
EPI_ISL_304312_2018-02-20,North America,North America,2018.136986
EPI_ISL_395764_2018-02-26,North America,North America,2018.153425
EPI_ISL_395766_2018-03-10,North America,North America,2018.186301
EPI_ISL_309542_2018-03-24,North America,North America,2018.224658
EPI_ISL_361572_2018-03-06,North America,North America,2018.175342
EPI_ISL_311666_2018-03-05,North America,North America,2018.172603
EPI_ISL_360832_2018-03-29,North America,North America,2018.238356
EPI_ISL_322190_2018-04-08,North America,North America,2018.265753
EPI_ISL_311643_2018-04-11,North America,North America,2018.273973
EPI_ISL_395872_2018-04-26,North America,North America,2018.315068
EPI_ISL_311633_2018-04-09,North America,North America,2018.268493
EPI_ISL_373465_2018-04-12,North America,North America,2018.276712
EPI_ISL_314022_2018-05-18,North America,North America,2018.375342
EPI_ISL_320302_2018-05-09,North America,North America,2018.350685
EPI_ISL_312866_2018-05-10,North America,North America,2018.353425
EPI_ISL_322942_2018-05-09,North America,North America,2018.350685
EPI_ISL_329840_2018-05-09,North America,North America,2018.350685
EPI_ISL_316781_2018-06-23,North America,North America,2018.473973
EPI_ISL_320979_2018-06-22,North America,North America,2018.471233
EPI_ISL_316425_2018-06-07,North America,North America,2018.430137
EPI_ISL_316438_2018-06-04,North America,North America,2018.421918
EPI_ISL_330486_2018-06-29,North America,North America,2018.490411
EPI_ISL_320748_2018-07-23,North America,North America,2018.556164
EPI_ISL_320751_2018-07-16,North America,North America,2018.536986
EPI_ISL_320720_2018-07-16,North America,North America,2018.536986
EPI_ISL_330259_2018-07-07,North America,North America,2018.512329
EPI_ISL_321243_2018-07-11,North America,North America,2018.523288
EPI_ISL_329829_2018-08-19,North America,North America,2018.630137
EPI_ISL_321891_2018-08-17,North America,North America,2018.624658
EPI_ISL_332184_2018-08-03,North America,North America,2018.586301
EPI_ISL_330501_2018-09-01,North America,North America,2018.665753
EPI_ISL_329814_2018-08-30,North America,North America,2018.660274
EPI_ISL_331547_2018-09-05,North America,North America,2018.676712
EPI_ISL_331401_2018-09-26,North America,North America,2018.734247
EPI_ISL_331889_2018-09-24,North America,North America,2018.728767
EPI_ISL_332981_2018-09-26,North America,North America,2018.734247
EPI_ISL_378921_2018-09-28,North America,North America,2018.739726
EPI_ISL_331408_2018-10-30,North America,North America,2018.827397
EPI_ISL_331878_2018-10-10,North America,North America,2018.772603
EPI_ISL_331128_2018-10-08,North America,North America,2018.767123
EPI_ISL_336759_2018-10-26,North America,North America,2018.816438
EPI_ISL_331896_2018-10-25,North America,North America,2018.813699
EPI_ISL_334102_2018-11-30,North America,North America,2018.912329
EPI_ISL_331886_2018-11-06,North America,North America,2018.846575
EPI_ISL_346133_2018-11-08,North America,North America,2018.852055
EPI_ISL_346216_2018-11-26,North America,North America,2018.90137
EPI_ISL_342208_2018-11-13,North America,North America,2018.865753
EPI_ISL_338547_2018-12-07,North America,North America,2018.931507
EPI_ISL_372023_2018-12-23,North America,North America,2018.975342
EPI_ISL_336522_2018-12-29,North America,North America,2018.991781
EPI_ISL_341055_2018-12-07,North America,North America,2018.931507
EPI_ISL_351907_2018-12-28,North America,North America,2018.989041
EPI_ISL_206291_2014-01-15,Japan Korea,Okinawa,2014.038356
EPI_ISL_158167_2014-01-21,Japan Korea,KITAKYUSYU,2014.054795
EPI_ISL_160165_2014-01-27,Japan Korea,GIFU,2014.071233
EPI_ISL_176933_2014-01-30,Japan Korea,Nagasaki,2014.079452
EPI_ISL_206286_2014-01-21,Japan Korea,Okinawa,2014.054795
EPI_ISL_162751_2014-02-10,Japan Korea,Korea,2014.109589
EPI_ISL_160235_2014-02-07,Japan Korea,NIIGATA,2014.10137
EPI_ISL_162750_2014-02-21,Japan Korea,Korea,2014.139726
EPI_ISL_206273_2014-03-01,Japan Korea,Tokushima,2014.161644
EPI_ISL_169216_2014-02-04,Japan Korea,TOKYO,2014.093151
EPI_ISL_166234_2014-03-25,Japan Korea,Taiwan,2014.227397
EPI_ISL_164299_2014-03-28,Japan Korea,NIIGATA,2014.235616
EPI_ISL_164516_2014-03-17,Japan Korea,AICHI,2014.205479
EPI_ISL_164684_2014-03-25,Japan Korea,KANAGAWA,2014.227397
EPI_ISL_164309_2014-03-17,Japan Korea,NIIGATA,2014.205479
EPI_ISL_164681_2014-04-23,Japan Korea,NAGANO,2014.306849
EPI_ISL_165127_2014-04-07,Japan Korea,FUKUSHIMA,2014.263014
EPI_ISL_164302_2014-04-08,Japan Korea,TOKYO,2014.265753
EPI_ISL_164520_2014-04-03,Japan Korea,YAMAGATA,2014.252055
EPI_ISL_164515_2014-04-11,Japan Korea,SAITAMA,2014.273973
EPI_ISL_169217_2014-05-20,Japan Korea,KANAGAWA,2014.380822
EPI_ISL_167128_2014-05-20,Japan Korea,KANAGAWA,2014.380822
EPI_ISL_168071_2014-05-31,Japan Korea,KANAGAWA,2014.410959
EPI_ISL_165777_2014-05-31,Japan Korea,KANAGAWA,2014.410959
EPI_ISL_169219_2014-05-31,Japan Korea,KANAGAWA,2014.410959
EPI_ISL_168072_2014-06-10,Japan Korea,KANAGAWA,2014.438356
EPI_ISL_167129_2014-06-10,Japan Korea,KANAGAWA,2014.438356
EPI_ISL_169222_2014-06-10,Japan Korea,KANAGAWA,2014.438356
EPI_ISL_165778_2014-06-10,Japan Korea,KANAGAWA,2014.438356
EPI_ISL_166857_2014-06-19,Japan Korea,WAKAYAMA-C,2014.463014
EPI_ISL_166372_2014-07-19,Japan Korea,KANAGAWA,2014.545205
EPI_ISL_169413_2014-07-23,Japan Korea,SAITAMA-C,2014.556164
EPI_ISL_167130_2014-07-28,Japan Korea,TOKYO,2014.569863
EPI_ISL_166371_2014-07-28,Japan Korea,TOKYO,2014.569863
EPI_ISL_173113_2014-07-29,Japan Korea,Nagasaki,2014.572603
EPI_ISL_169226_2014-08-26,Japan Korea,TOKYO,2014.649315
EPI_ISL_176615_2014-08-19,Japan Korea,MIE,2014.630137
EPI_ISL_169607_2014-08-22,Japan Korea,NIIGATA,2014.638356
EPI_ISL_169414_2014-08-11,Japan Korea,NIIGATA,2014.608219
EPI_ISL_169412_2014-08-30,Japan Korea,SHIMANE,2014.660274
EPI_ISL_169197_2014-09-06,Japan Korea,TOKYO,2014.679452
EPI_ISL_169195_2014-09-18,Japan Korea,HYOGO,2014.712329
EPI_ISL_169186_2014-09-09,Japan Korea,GIFU,2014.687671
EPI_ISL_169187_2014-09-09,Japan Korea,GIFU,2014.687671
EPI_ISL_201686_2014-09-09,Japan Korea,Gifu,2014.687671
EPI_ISL_169790_2014-10-13,Japan Korea,OITA,2014.780822
EPI_ISL_169792_2014-11-01,Japan Korea,OITA,2014.832877
EPI_ISL_169401_2014-10-27,Japan Korea,OSAKA,2014.819178
EPI_ISL_169791_2014-10-24,Japan Korea,OITA,2014.810959
EPI_ISL_169199_2014-10-11,Japan Korea,OITA,2014.775342
EPI_ISL_176333_2014-11-04,Japan Korea,Nagasaki,2014.841096
EPI_ISL_169404_2014-11-02,Japan Korea,NIIGATA,2014.835616
EPI_ISL_170088_2014-12-01,Japan Korea,SAPPORO,2014.915068
EPI_ISL_170095_2014-11-25,Japan Korea,SHIZUOKA,2014.89863
EPI_ISL_285836_2014-11-17,Japan Korea,Saitama,2014.876712
EPI_ISL_170434_2014-12-10,Japan Korea,YAMAGATA,2014.939726
EPI_ISL_170084_2014-12-09,Japan Korea,NARA,2014.936986
EPI_ISL_170445_2014-12-11,Japan Korea,TOKYO,2014.942466
EPI_ISL_170446_2014-12-04,Japan Korea,TOKYO,2014.923288
EPI_ISL_173087_2014-12-16,Japan Korea,CHIBA-C,2014.956164
EPI_ISL_176612_2015-01-16,Japan Korea,WAKAYAMA,2015.041096
EPI_ISL_175298_2015-01-09,Japan Korea,SAKAI,2015.021918
EPI_ISL_190369_2015-01-19,Japan Korea,TOYAMA,2015.049315
EPI_ISL_176860_2015-01-06,Japan Korea,Okinawa,2015.013699
EPI_ISL_173089_2015-01-13,Japan Korea,HYOGO,2015.032877
EPI_ISL_175303_2015-02-02,Japan Korea,YOKOHAMA,2015.087671
EPI_ISL_191444_2015-02-02,Japan Korea,GIFU-C,2015.087671
EPI_ISL_177425_2015-02-17,Japan Korea,HYOGO,2015.128767
EPI_ISL_201473_2015-02-13,Japan Korea,Japan,2015.117808
EPI_ISL_190368_2015-02-03,Japan Korea,SAITAMA,2015.090411
EPI_ISL_229169_2015-03-10,Japan Korea,Tokyo,2015.186301
EPI_ISL_191755_2015-03-19,Japan Korea,AICHI,2015.210959
EPI_ISL_193042_2015-03-26,Japan Korea,NAGASAKI,2015.230137
EPI_ISL_179016_2015-03-12,Japan Korea,NAGANO,2015.191781
EPI_ISL_208274_2015-03-21,Japan Korea,NIIGATA-C,2015.216438
EPI_ISL_191760_2015-04-13,Japan Korea,SENDAI,2015.279452
EPI_ISL_191759_2015-04-24,Japan Korea,FUKUSHIMA,2015.309589
EPI_ISL_201684_2015-04-24,Japan Korea,Fukushima,2015.309589
EPI_ISL_191953_2015-04-25,Japan Korea,YAMAGATA,2015.312329
EPI_ISL_191944_2015-04-13,Japan Korea,SAPPORO,2015.279452
EPI_ISL_195744_2015-05-05,Japan Korea,SHIZUOKA,2015.339726
EPI_ISL_193004_2015-05-08,Japan Korea,NIIGATA-C,2015.347945
EPI_ISL_193034_2015-05-15,Japan Korea,TOYAMA,2015.367123
EPI_ISL_193032_2015-06-01,Japan Korea,KANAGAWA,2015.413699
EPI_ISL_201635_2015-05-11,Japan Korea,OKINAWA,2015.356164
EPI_ISL_201631_2015-06-27,Japan Korea,KAWASAKI,2015.484932
EPI_ISL_201630_2015-06-10,Japan Korea,SAITAMA-C,2015.438356
EPI_ISL_201628_2015-06-23,Japan Korea,KAWASAKI,2015.473973
EPI_ISL_195740_2015-06-26,Japan Korea,OITA,2015.482192
EPI_ISL_201188_2015-06-19,Japan Korea,KAWASAKI,2015.463014
EPI_ISL_195746_2015-07-09,Japan Korea,HYOGO,2015.517808
EPI_ISL_201179_2015-07-28,Japan Korea,MIE,2015.569863
EPI_ISL_201629_2015-07-06,Japan Korea,KANAGAWA,2015.509589
EPI_ISL_201634_2015-07-07,Japan Korea,MIE,2015.512329
EPI_ISL_201189_2015-07-06,Japan Korea,KANAGAWA,2015.509589
EPI_ISL_201182_2015-08-16,Japan Korea,WAKAYAMA-C,2015.621918
EPI_ISL_201180_2015-08-17,Japan Korea,SAITAMA,2015.624658
EPI_ISL_202068_2015-09-01,Japan Korea,KANAGAWA,2015.665753
EPI_ISL_202314_2015-08-13,Japan Korea,WAKAYAMA-C,2015.613699
EPI_ISL_218945_2015-08-03,Japan Korea,Laos,2015.586301
EPI_ISL_208268_2015-09-16,Japan Korea,NIIGATA,2015.706849
EPI_ISL_202066_2015-09-02,Japan Korea,HYOGO,2015.668493
EPI_ISL_253939_2015-09-14,Japan Korea,Seoul,2015.70137
EPI_ISL_205816_2015-09-28,Japan Korea,KANAGAWA,2015.739726
EPI_ISL_208267_2015-09-16,Japan Korea,NIIGATA,2015.706849
EPI_ISL_208242_2015-10-07,Japan Korea,TOKYO,2015.764384
EPI_ISL_203059_2015-10-17,Japan Korea,SAITAMA,2015.791781
EPI_ISL_203063_2015-10-26,Japan Korea,FUKUOKA-C,2015.816438
EPI_ISL_213433_2015-10-16,Japan Korea,GUNMA,2015.789041
EPI_ISL_243133_2015-10-02,Japan Korea,Japan,2015.750685
EPI_ISL_211890_2015-11-05,Japan Korea,MIE,2015.843836
EPI_ISL_205811_2015-11-02,Japan Korea,SHIZUOKA,2015.835616
EPI_ISL_205812_2015-11-06,Japan Korea,SHIZUOKA,2015.846575
EPI_ISL_205813_2015-11-19,Japan Korea,YOKOHAMA,2015.882192
EPI_ISL_208271_2015-11-10,Japan Korea,KANAGAWA,2015.857534
EPI_ISL_215165_2015-12-30,Japan Korea,WAKAYAMA-C,2015.994521
EPI_ISL_215163_2015-12-14,Japan Korea,TOCHIGI,2015.950685
EPI_ISL_215156_2015-12-04,Japan Korea,AKITA,2015.923288
EPI_ISL_215162_2015-12-07,Japan Korea,TOTTORI,2015.931507
EPI_ISL_210372_2015-12-12,Japan Korea,HYOGO,2015.945205
EPI_ISL_215160_2016-01-09,Japan Korea,KANAGAWA,2016.021858
EPI_ISL_218451_2016-01-18,Japan Korea,TOKYO,2016.046448
EPI_ISL_218446_2016-01-18,Japan Korea,OSAKA,2016.046448
EPI_ISL_224220_2016-01-06,Japan Korea,SAGAMIHARA,2016.013661
EPI_ISL_218456_2016-01-27,Japan Korea,WAKAYAMA,2016.071038
EPI_ISL_224695_2016-02-03,Japan Korea,FUKUSHIMA,2016.090164
EPI_ISL_224686_2016-02-25,Japan Korea,YAMAGUCHI,2016.150273
EPI_ISL_229798_2016-02-20,Japan Korea,TOKYO,2016.136612
EPI_ISL_222748_2016-02-20,Japan Korea,NAGANO-C,2016.136612
EPI_ISL_229787_2016-02-01,Japan Korea,KANAGAWA,2016.084699
EPI_ISL_222745_2016-03-08,Japan Korea,YOKOHAMA,2016.18306
EPI_ISL_218460_2016-03-13,Japan Korea,KANAGAWA,2016.196721
EPI_ISL_229784_2016-03-09,Japan Korea,TOYAMA,2016.185792
EPI_ISL_229790_2016-03-26,Japan Korea,KANAGAWA,2016.23224
EPI_ISL_229803_2016-03-09,Japan Korea,SAPPORO,2016.185792
EPI_ISL_231967_2016-04-27,Japan Korea,MIE,2016.319672
EPI_ISL_224701_2016-04-04,Japan Korea,TOKUSHIMA,2016.256831
EPI_ISL_224689_2016-04-07,Japan Korea,CHIBA-C,2016.265027
EPI_ISL_224230_2016-04-20,Japan Korea,KANAGAWA,2016.300546
EPI_ISL_236844_2016-04-21,Japan Korea,AOMORI,2016.303279
EPI_ISL_224694_2016-05-30,Japan Korea,YOKOHAMA,2016.409836
EPI_ISL_236842_2016-05-08,Japan Korea,NIIGATA-C,2016.349727
EPI_ISL_225432_2016-05-13,Japan Korea,KANAGAWA,2016.363388
EPI_ISL_229791_2016-05-28,Japan Korea,KANAGAWA,2016.404372
EPI_ISL_236841_2016-05-31,Japan Korea,TOKYO,2016.412568
EPI_ISL_235042_2016-06-16,Japan Korea,TOCHIGI,2016.456284
EPI_ISL_236843_2016-06-04,Japan Korea,SAPPORO,2016.423497
EPI_ISL_236849_2016-06-19,Japan Korea,IBARAKI,2016.464481
EPI_ISL_237572_2016-07-29,Japan Korea,GIFU,2016.57377
EPI_ISL_236851_2016-07-11,Japan Korea,KAWASAKI,2016.52459
EPI_ISL_236847_2016-08-19,Japan Korea,YOKOHAMA,2016.631148
EPI_ISL_236846_2016-08-19,Japan Korea,MIE,2016.631148
EPI_ISL_236845_2016-08-08,Japan Korea,SHIMANE,2016.601093
EPI_ISL_240028_2016-09-08,Japan Korea,IBARAKI,2016.685792
EPI_ISL_258599_2016-09-27,Japan Korea,Gyeongbuk,2016.737705
EPI_ISL_237972_2016-10-01,Japan Korea,SAITAMA,2016.748634
EPI_ISL_237569_2016-09-14,Japan Korea,TOKYO,2016.702186
EPI_ISL_237417_2016-09-02,Japan Korea,MIE,2016.669399
EPI_ISL_267803_2016-10-27,Japan Korea,Japan,2016.819672
EPI_ISL_240545_2016-10-19,Japan Korea,WAKAYAMA,2016.797814
EPI_ISL_257704_2016-10-24,Japan Korea,KAWASAKI,2016.811475
EPI_ISL_267812_2016-10-06,Japan Korea,South Korea,2016.762295
EPI_ISL_240543_2016-10-13,Japan Korea,GIFU,2016.781421
EPI_ISL_239613_2016-11-08,Japan Korea,TOKYO,2016.852459
EPI_ISL_239620_2016-11-29,Japan Korea,KANAGAWA,2016.909836
EPI_ISL_239592_2016-11-29,Japan Korea,KANAGAWA,2016.909836
EPI_ISL_239616_2016-11-20,Japan Korea,KANAGAWA,2016.885246
EPI_ISL_259769_2016-12-01,Japan Korea,IWATE,2016.915301
EPI_ISL_240730_2016-12-11,Japan Korea,KANAGAWA,2016.942623
EPI_ISL_270847_2016-12-22,Japan Korea,South Korea,2016.972678
EPI_ISL_257705_2016-12-05,Japan Korea,KAWASAKI,2016.92623
EPI_ISL_270851_2016-12-21,Japan Korea,South Korea,2016.969945
EPI_ISL_254705_2016-12-14,Japan Korea,KOBE,2016.95082
EPI_ISL_270892_2017-01-11,Japan Korea,South Korea,2017.027397
EPI_ISL_253079_2017-01-28,Japan Korea,KANAGAWA,2017.073973
EPI_ISL_262990_2017-01-28,Japan Korea,KANAGAWA,2017.073973
EPI_ISL_246754_2017-01-07,Japan Korea,KANAGAWA,2017.016438
EPI_ISL_281123_2017-01-03,Japan Korea,South Korea,2017.005479
EPI_ISL_264320_2017-02-07,Japan Korea,YOKOHAMA,2017.10137
EPI_ISL_257921_2017-02-06,Japan Korea,KANAGAWA,2017.09863
EPI_ISL_257929_2017-02-23,Japan Korea,KANAGAWA,2017.145205
EPI_ISL_257926_2017-02-14,Japan Korea,KANAGAWA,2017.120548
EPI_ISL_252779_2017-02-01,Japan Korea,HOKKAIDO,2017.084932
EPI_ISL_262080_2017-03-07,Japan Korea,KANAGAWA,2017.178082
EPI_ISL_277004_2017-03-27,Japan Korea,EHIME,2017.232877
EPI_ISL_262086_2017-03-13,Japan Korea,KANAGAWA,2017.194521
EPI_ISL_280796_2017-03-04,Japan Korea,Japan,2017.169863
EPI_ISL_277001_2017-03-27,Japan Korea,AICHI,2017.232877
EPI_ISL_277432_2017-05-02,Japan Korea,MIYAZAKI,2017.331507
EPI_ISL_267775_2017-04-20,Japan Korea,WAKAYAMA,2017.29863
EPI_ISL_267783_2017-05-02,Japan Korea,YOKOHAMA,2017.331507
EPI_ISL_273505_2017-04-17,Japan Korea,TOKYO,2017.290411
EPI_ISL_267778_2017-04-16,Japan Korea,AICHI,2017.287671
EPI_ISL_273502_2017-05-12,Japan Korea,OSAKA,2017.358904
EPI_ISL_274665_2017-05-14,Japan Korea,OSAKA-C,2017.364384
EPI_ISL_273493_2017-05-20,Japan Korea,YOKOHAMA,2017.380822
EPI_ISL_277433_2017-05-15,Japan Korea,SENDAI,2017.367123
EPI_ISL_274666_2017-05-28,Japan Korea,SHIZUOKA-C,2017.40274
EPI_ISL_274669_2017-06-03,Japan Korea,FUKUOKA-C,2017.419178
EPI_ISL_274667_2017-06-12,Japan Korea,KANAGAWA,2017.443836
EPI_ISL_277435_2017-06-16,Japan Korea,TOKYO,2017.454795
EPI_ISL_277431_2017-06-05,Japan Korea,SAITAMA,2017.424658
EPI_ISL_288997_2017-06-24,Japan Korea,KAWASAKI,2017.476712
EPI_ISL_378753_2017-07-24,Japan Korea,Seoul,2017.558904
EPI_ISL_282952_2017-07-27,Japan Korea,TOKYO,2017.567123
EPI_ISL_296094_2017-07-31,Japan Korea,Saitama,2017.578082
EPI_ISL_378752_2017-07-17,Japan Korea,Jeju,2017.539726
EPI_ISL_287738_2017-07-05,Japan Korea,AKITA,2017.506849
EPI_ISL_277444_2017-08-10,Japan Korea,NIIGATA,2017.605479
EPI_ISL_288999_2017-08-02,Japan Korea,KOBE,2017.583562
EPI_ISL_277442_2017-08-09,Japan Korea,NIIGATA,2017.60274
EPI_ISL_282959_2017-08-19,Japan Korea,KANAGAWA,2017.630137
EPI_ISL_282960_2017-08-22,Japan Korea,KANAGAWA,2017.638356
EPI_ISL_291138_2017-09-19,Japan Korea,KAWASAKI,2017.715068
EPI_ISL_289508_2017-09-12,Japan Korea,ISHIKAWA,2017.69589
EPI_ISL_289502_2017-09-25,Japan Korea,SAKAI,2017.731507
EPI_ISL_292817_2017-09-25,Japan Korea,Daegu,2017.731507
EPI_ISL_378755_2017-09-04,Japan Korea,Gyeongbuk,2017.673973
EPI_ISL_288994_2017-10-07,Japan Korea,MIE,2017.764384
EPI_ISL_289506_2017-10-04,Japan Korea,OSAKA,2017.756164
EPI_ISL_305553_2017-10-28,Japan Korea,NIIGATA-C,2017.821918
EPI_ISL_288995_2017-10-20,Japan Korea,MIE,2017.8
EPI_ISL_304121_2017-10-25,Japan Korea,SAITAMA-C,2017.813699
EPI_ISL_315215_2017-11-25,Japan Korea,NAGANO,2017.89863
EPI_ISL_320556_2017-11-27,Japan Korea,AICHI,2017.90411
EPI_ISL_310078_2017-11-27,Japan Korea,Gyeongbuk,2017.90411
EPI_ISL_297222_2017-11-20,Japan Korea,IWATE,2017.884932
EPI_ISL_292819_2017-11-20,Japan Korea,Seoul,2017.884932
EPI_ISL_308923_2017-12-23,Japan Korea,SHIGA,2017.975342
EPI_ISL_311965_2017-12-26,Japan Korea,SAPPORO,2017.983562
EPI_ISL_291145_2017-12-08,Japan Korea,KANAGAWA,2017.934247
EPI_ISL_305563_2017-12-09,Japan Korea,NAGANO,2017.936986
EPI_ISL_306946_2017-12-05,Japan Korea,WAKAYAMA,2017.926027
EPI_ISL_306949_2018-01-16,Japan Korea,KANAGAWA,2018.041096
EPI_ISL_310075_2018-01-06,Japan Korea,YAMANASHI,2018.013699
EPI_ISL_307392_2018-01-15,Japan Korea,YOKOHAMA,2018.038356
EPI_ISL_381294_2018-01-16,Japan Korea,South Korea,2018.041096
EPI_ISL_308930_2018-01-18,Japan Korea,KANAGAWA,2018.046575
EPI_ISL_366211_2018-02-09,Japan Korea,Japan,2018.106849
EPI_ISL_314314_2018-02-01,Japan Korea,WAKAYAMA,2018.084932
EPI_ISL_314307_2018-02-09,Japan Korea,CHIBA-C,2018.106849
EPI_ISL_314308_2018-02-05,Japan Korea,MIYAGI,2018.09589
EPI_ISL_320989_2018-02-27,Japan Korea,SAGA,2018.156164
EPI_ISL_310080_2018-03-22,Japan Korea,OSAKA-C,2018.219178
EPI_ISL_316109_2018-03-19,Japan Korea,SAKAI,2018.210959
EPI_ISL_376766_2018-03-08,Japan Korea,South Korea,2018.180822
EPI_ISL_376840_2018-03-08,Japan Korea,South Korea,2018.180822
EPI_ISL_315229_2018-03-09,Japan Korea,AOMORI,2018.183562
EPI_ISL_320568_2018-04-13,Japan Korea,AMAGASAKI,2018.279452
EPI_ISL_319630_2018-04-10,Japan Korea,YOKOHAMA,2018.271233
EPI_ISL_320559_2018-05-01,Japan Korea,NAGANO,2018.328767
EPI_ISL_319635_2018-04-20,Japan Korea,CHIBA-C,2018.29863
EPI_ISL_319632_2018-04-04,Japan Korea,KAWASAKI,2018.254795
EPI_ISL_331842_2018-05-15,Japan Korea,MIE,2018.367123
EPI_ISL_320566_2018-06-01,Japan Korea,SHIMANE,2018.413699
EPI_ISL_315235_2018-05-23,Japan Korea,KANAGAWA,2018.389041
EPI_ISL_319637_2018-05-10,Japan Korea,YOKOHAMA,2018.353425
EPI_ISL_330083_2018-05-21,Japan Korea,FUKUSHIMA,2018.383562
EPI_ISL_330084_2018-07-02,Japan Korea,MIYAZAKI,2018.49863
EPI_ISL_330081_2018-06-05,Japan Korea,TOCHIGI,2018.424658
EPI_ISL_322117_2018-06-04,Japan Korea,SAPPORO,2018.421918
EPI_ISL_322116_2018-06-04,Japan Korea,NAGANO,2018.421918
EPI_ISL_330085_2018-07-06,Japan Korea,AICHI,2018.509589
EPI_ISL_331844_2018-08-19,Japan Korea,YOKOHAMA,2018.630137
EPI_ISL_322121_2018-08-09,Japan Korea,KANAGAWA,2018.60274
EPI_ISL_378923_2018-09-07,Japan Korea,Japan,2018.682192
EPI_ISL_339838_2018-09-13,Japan Korea,Nagano,2018.69863
EPI_ISL_331837_2018-09-13,Japan Korea,NAGANO,2018.69863
EPI_ISL_331251_2018-09-17,Japan Korea,Busan,2018.709589
EPI_ISL_333921_2018-09-26,Japan Korea,KANAGAWA,2018.734247
EPI_ISL_333919_2018-10-19,Japan Korea,MIE,2018.79726
EPI_ISL_340018_2018-10-19,Japan Korea,FUKUOKA,2018.79726
EPI_ISL_336966_2018-10-07,Japan Korea,ISHIKAWA,2018.764384
EPI_ISL_333925_2018-10-20,Japan Korea,YOKOHAMA,2018.8
EPI_ISL_333918_2018-10-17,Japan Korea,WAKAYAMA,2018.791781
EPI_ISL_333930_2018-11-09,Japan Korea,WAKAYAMA,2018.854795
EPI_ISL_376540_2018-11-22,Japan Korea,South Korea,2018.890411
EPI_ISL_346648_2018-11-21,Japan Korea,MIE,2018.887671
EPI_ISL_376987_2018-11-21,Japan Korea,NAGANO,2018.887671
EPI_ISL_341441_2018-11-27,Japan Korea,FUKUSHIMA,2018.90411
EPI_ISL_341443_2018-12-04,Japan Korea,TOKYO,2018.923288
EPI_ISL_341449_2018-12-15,Japan Korea,Gangwon,2018.953425
EPI_ISL_395206_2018-12-23,Japan Korea,YOKOSUKA,2018.975342
EPI_ISL_395205_2018-12-04,Japan Korea,GIFU,2018.923288
EPI_ISL_336965_2018-12-21,Japan Korea,KANAGAWA,2018.969863
