gisaid_epi_isl,Region,Lab,Date
EPI_ISL_389045_2019-05-07,Australia,Tasmania,2019.345205
EPI_ISL_404956_2019-05-16,Australia,Darwin,2019.369863
EPI_ISL_391400_2019-05-15,Australia,Victoria,2019.367123
EPI_ISL_378574_2019-05-18,Australia,Tasmania,2019.375342
EPI_ISL_362094_2019-05-05,Australia,Canberra,2019.339726
EPI_ISL_368305_2019-05-09,Australia,Darwin,2019.350685
EPI_ISL_389055_2019-05-21,Australia,Canberra,2019.383562
EPI_ISL_368306_2019-05-13,Australia,Darwin,2019.361644
EPI_ISL_389585_2019-05-13,Australia,Darwin,2019.361644
EPI_ISL_363388_2019-05-06,Australia,Darwin,2019.342466
EPI_ISL_378210_2019-05-30,Australia,Darwin,2019.408219
EPI_ISL_391441_2019-05-17,Australia,Darwin,2019.372603
EPI_ISL_391456_2019-05-05,Australia,Perth,2019.339726
EPI_ISL_404117_2019-05-19,Australia,Newcastle,2019.378082
EPI_ISL_405885_2019-05-16,Australia,Victoria,2019.369863
EPI_ISL_391055_2019-05-27,Australia,Canberra,2019.4
EPI_ISL_405982_2019-05-22,Australia,Perth,2019.386301
EPI_ISL_391415_2019-05-28,Australia,Victoria,2019.40274
EPI_ISL_363260_2019-05-06,Australia,Victoria,2019.342466
EPI_ISL_404957_2019-05-20,Australia,Darwin,2019.380822
EPI_ISL_406020_2019-05-10,Australia,Sydney,2019.353425
EPI_ISL_391416_2019-05-27,Australia,Victoria,2019.4
EPI_ISL_404958_2019-05-17,Australia,Darwin,2019.372603
EPI_ISL_378183_2019-05-17,Australia,Victoria,2019.372603
EPI_ISL_405908_2019-05-15,Australia,Sydney,2019.367123
EPI_ISL_405981_2019-05-22,Australia,South Australia,2019.386301
EPI_ISL_368304_2019-05-13,Australia,Darwin,2019.361644
EPI_ISL_391412_2019-05-26,Australia,Victoria,2019.39726
EPI_ISL_389059_2019-05-31,Australia,Victoria,2019.410959
EPI_ISL_391393_2019-05-30,Australia,Perth,2019.408219
EPI_ISL_391409_2019-05-24,Australia,Victoria,2019.391781
EPI_ISL_405894_2019-05-21,Australia,Perth,2019.383562
EPI_ISL_391049_2019-05-06,Australia,South Australia,2019.342466
EPI_ISL_405907_2019-05-13,Australia,Sydney,2019.361644
EPI_ISL_405331_2019-06-27,Australia,Perth,2019.484932
EPI_ISL_405327_2019-06-28,Australia,Canberra,2019.487671
EPI_ISL_406013_2019-06-28,Australia,Darwin,2019.487671
EPI_ISL_405345_2019-06-06,Australia,Perth,2019.427397
EPI_ISL_405338_2019-06-04,Australia,South Australia,2019.421918
EPI_ISL_389073_2019-06-21,Australia,Sydney,2019.468493
EPI_ISL_389061_2019-06-10,Australia,Darwin,2019.438356
EPI_ISL_405922_2019-06-12,Australia,Victoria,2019.443836
EPI_ISL_405952_2019-06-13,Australia,Darwin,2019.446575
EPI_ISL_405987_2019-06-05,Australia,Victoria,2019.424658
EPI_ISL_391046_2019-06-17,Australia,Darwin,2019.457534
EPI_ISL_365265_2019-06-08,Australia,Darwin,2019.432877
EPI_ISL_405314_2019-06-07,Australia,Sydney,2019.430137
EPI_ISL_405957_2019-06-09,Australia,Perth,2019.435616
EPI_ISL_389275_2019-07-01,Australia,Brisbane,2019.49589
EPI_ISL_405328_2019-06-20,Australia,Perth,2019.465753
EPI_ISL_391041_2019-06-05,Australia,Canberra,2019.424658
EPI_ISL_391043_2019-06-23,Australia,Sydney,2019.473973
EPI_ISL_405317_2019-06-20,Australia,Perth,2019.465753
EPI_ISL_404124_2019-06-13,Australia,Tasmania,2019.446575
EPI_ISL_391039_2019-06-08,Australia,Canberra,2019.432877
EPI_ISL_389072_2019-06-27,Australia,South Australia,2019.484932
EPI_ISL_405905_2019-06-08,Australia,Victoria,2019.432877
EPI_ISL_405992_2019-06-13,Australia,Victoria,2019.446575
EPI_ISL_406018_2019-06-03,Australia,Sydney,2019.419178
EPI_ISL_405906_2019-06-11,Australia,Victoria,2019.441096
EPI_ISL_389261_2019-06-08,Australia,Victoria,2019.432877
EPI_ISL_365267_2019-06-05,Australia,Victoria,2019.424658
EPI_ISL_405324_2019-06-24,Australia,Perth,2019.476712
EPI_ISL_405956_2019-06-09,Australia,Perth,2019.435616
EPI_ISL_376955_2019-06-18,Australia,South Australia,2019.460274
EPI_ISL_389071_2019-07-01,Australia,Darwin,2019.49589
EPI_ISL_405994_2019-06-12,Australia,Victoria,2019.443836
EPI_ISL_406618_2019-07-01,Australia,Birsbane,2019.49589
EPI_ISL_405919_2019-06-03,Australia,Victoria,2019.419178
EPI_ISL_389264_2019-06-13,Australia,Sydney,2019.446575
EPI_ISL_391397_2019-06-06,Australia,Perth,2019.427397
EPI_ISL_391036_2019-06-12,Australia,Canberra,2019.443836
EPI_ISL_405969_2019-07-10,Australia,Perth,2019.520548
EPI_ISL_389066_2019-07-10,Australia,Victoria,2019.520548
EPI_ISL_406006_2019-07-04,Australia,Victoria,2019.50411
EPI_ISL_405326_2019-07-08,Australia,Sydney,2019.515068
EPI_ISL_405966_2019-08-01,Australia,Newcastle,2019.580822
EPI_ISL_389564_2019-07-03,Australia,Perth,2019.50137
EPI_ISL_406016_2019-08-01,Australia,Sydney,2019.580822
EPI_ISL_405961_2019-07-25,Australia,Darwin,2019.561644
EPI_ISL_405343_2019-07-08,Australia,Brisbane,2019.515068
EPI_ISL_406620_2019-07-16,Australia,Brisbane,2019.536986
EPI_ISL_405944_2019-07-09,Australia,Victoria,2019.517808
EPI_ISL_389070_2019-07-04,Australia,Darwin,2019.50411
EPI_ISL_405942_2019-07-09,Australia,Victoria,2019.517808
EPI_ISL_405970_2019-07-13,Australia,Perth,2019.528767
EPI_ISL_389282_2019-07-11,Australia,Darwin,2019.523288
EPI_ISL_390582_2019-07-09,Australia,Sydney,2019.517808
EPI_ISL_389560_2019-07-09,Australia,Sydney,2019.517808
EPI_ISL_389069_2019-07-16,Australia,Victoria,2019.536986
EPI_ISL_390584_2019-07-04,Australia,Canberra,2019.50411
EPI_ISL_406621_2019-07-17,Australia,Sydney,2019.539726
EPI_ISL_406695_2019-09-14,Australia,Victoria,2019.70137
EPI_ISL_406689_2019-09-07,Australia,Victoria,2019.682192
EPI_ISL_406670_2019-09-08,Australia,Sydney,2019.684932
EPI_ISL_406679_2019-09-29,Australia,Sydney,2019.742466
EPI_ISL_406674_2019-09-15,Australia,Sydney,2019.70411
EPI_ISL_406687_2019-09-03,Australia,Victoria,2019.671233
EPI_ISL_406681_2019-09-11,Australia,Brisbane,2019.693151
EPI_ISL_406691_2019-09-10,Australia,Victoria,2019.690411
EPI_ISL_404070_2019-09-04,Australia,Victoria,2019.673973
EPI_ISL_402013_2019-09-15,Australia,Victoria,2019.70411
EPI_ISL_406662_2019-09-04,Australia,Sydney,2019.673973
EPI_ISL_404035_2019-10-01,Australia,Victoria,2019.747945
EPI_ISL_406685_2019-09-18,Australia,Brisbane,2019.712329
EPI_ISL_406694_2019-09-14,Australia,Victoria,2019.70137
EPI_ISL_402056_2019-09-02,Australia,Victoria,2019.668493
EPI_ISL_402055_2019-09-02,Australia,Victoria,2019.668493
EPI_ISL_406659_2019-09-03,Australia,Brisbane,2019.671233
EPI_ISL_404058_2019-09-17,Australia,Brisbane,2019.709589
EPI_ISL_406683_2019-09-16,Australia,Brisbane,2019.706849
EPI_ISL_406658_2019-09-02,Australia,Brisbane,2019.668493
EPI_ISL_406676_2019-09-18,Australia,Sydney,2019.712329
EPI_ISL_406693_2019-09-11,Australia,Victoria,2019.693151
EPI_ISL_406711_2019-09-24,Australia,Brisbane,2019.728767
EPI_ISL_402058_2019-09-02,Australia,Victoria,2019.668493
EPI_ISL_406668_2019-09-06,Australia,Sydney,2019.679452
EPI_ISL_404036_2019-10-08,Australia,Victoria,2019.767123
EPI_ISL_404040_2019-10-21,Australia,Victoria,2019.80274
EPI_ISL_404041_2019-10-19,Australia,Victoria,2019.79726
EPI_ISL_404048_2019-10-03,Australia,Victoria,2019.753425
EPI_ISL_402019_2019-10-04,Australia,South Australia,2019.756164
EPI_ISL_406835_2019-10-02,Australia,Canberra,2019.750685
EPI_ISL_402021_2019-10-12,Australia,Victoria,2019.778082
EPI_ISL_395599_2019-10-08,Australia,Darwin,2019.767123
EPI_ISL_404039_2019-10-21,Australia,Victoria,2019.80274
EPI_ISL_404128_2019-10-31,Australia,Townsville,2019.830137
EPI_ISL_404060_2019-10-07,Australia,Townsville,2019.764384
EPI_ISL_402020_2019-10-12,Australia,Victoria,2019.778082
EPI_ISL_404132_2019-10-24,Australia,Tasmania,2019.810959
EPI_ISL_407891_2019-10-03,Australia,Darwin,2019.753425
EPI_ISL_395598_2019-10-09,Australia,Darwin,2019.769863
EPI_ISL_404055_2019-10-07,Australia,Victoria,2019.764384
EPI_ISL_404059_2019-10-02,Australia,Brisbane,2019.750685
EPI_ISL_404050_2019-10-23,Australia,Victoria,2019.808219
EPI_ISL_404065_2019-10-25,Australia,South Australia,2019.813699
EPI_ISL_402023_2019-10-23,Australia,Victoria,2019.808219
EPI_ISL_404064_2019-10-22,Australia,South Australia,2019.805479
EPI_ISL_404130_2019-10-21,Australia,South Australia,2019.80274
EPI_ISL_404044_2019-10-11,Australia,Victoria,2019.775342
EPI_ISL_402016_2019-10-15,Australia,Darwin,2019.786301
EPI_ISL_404131_2019-10-26,Australia,Victoria,2019.816438
EPI_ISL_404127_2019-10-06,Australia,Brisbane,2019.761644
EPI_ISL_404062_2019-10-12,Australia,Brisbane,2019.778082
EPI_ISL_404047_2019-10-06,Australia,Victoria,2019.761644
EPI_ISL_404134_2019-10-31,Australia,South Australia,2019.830137
EPI_ISL_406823_2019-10-21,Australia,Canberra,2019.80274
EPI_ISL_404061_2019-10-18,Australia,Townsville,2019.794521
EPI_ISL_404073_2019-10-13,Australia,Darwin,2019.780822
EPI_ISL_404049_2019-10-03,Australia,Victoria,2019.753425
EPI_ISL_404129_2019-10-21,Australia,Sydney,2019.80274
EPI_ISL_412025_2019-10-03,Australia,Darwin,2019.753425
EPI_ISL_402025_2019-10-13,Australia,South Australia,2019.780822
EPI_ISL_404034_2019-10-09,Australia,South Australia,2019.769863
EPI_ISL_404063_2019-10-24,Australia,Brisbane,2019.810959
EPI_ISL_410154_2019-11-16,Australia,Tasmania,2019.873973
EPI_ISL_410153_2019-11-27,Australia,Tasmania,2019.90411
EPI_ISL_410148_2019-12-01,Australia,Canberra,2019.915068
EPI_ISL_401872_2019-11-27,Australia,South Australia,2019.90411
EPI_ISL_401870_2019-11-04,Australia,Victoria,2019.841096
EPI_ISL_401868_2019-11-17,Australia,Victoria,2019.876712
EPI_ISL_401867_2019-11-28,Australia,Victoria,2019.906849
EPI_ISL_401866_2019-11-03,Australia,Victoria,2019.838356
EPI_ISL_401865_2019-11-08,Australia,Victoria,2019.852055
EPI_ISL_401864_2019-11-08,Australia,Victoria,2019.852055
EPI_ISL_401863_2019-11-12,Australia,Victoria,2019.863014
EPI_ISL_401862_2019-11-21,Australia,South Australia,2019.887671
EPI_ISL_401861_2019-11-16,Australia,South Australia,2019.873973
EPI_ISL_401860_2019-11-16,Australia,South Australia,2019.873973
EPI_ISL_401859_2019-11-14,Australia,South Australia,2019.868493
EPI_ISL_401858_2019-11-11,Australia,South Australia,2019.860274
EPI_ISL_401857_2019-11-08,Australia,South Australia,2019.852055
EPI_ISL_401855_2019-11-20,Australia,South Australia,2019.884932
EPI_ISL_404052_2019-11-11,Australia,Victoria,2019.860274
EPI_ISL_406834_2019-11-06,Australia,Canberra,2019.846575
EPI_ISL_406826_2019-11-04,Australia,Canberra,2019.841096
EPI_ISL_410158_2019-12-20,Australia,Victoria,2019.967123
EPI_ISL_410157_2019-12-19,Australia,Victoria,2019.964384
EPI_ISL_410152_2019-12-21,Australia,Victoria,2019.969863
EPI_ISL_410151_2019-12-15,Australia,Canberra,2019.953425
EPI_ISL_410150_2019-12-05,Australia,Canberra,2019.926027
EPI_ISL_410149_2019-12-20,Australia,Canberra,2019.967123
EPI_ISL_410147_2019-12-22,Australia,Victoria,2019.972603
EPI_ISL_410146_2019-12-25,Australia,Victoria,2019.980822
EPI_ISL_410145_2019-12-25,Australia,Victoria,2019.980822
EPI_ISL_410141_2019-12-24,Australia,Darwin,2019.978082
EPI_ISL_410140_2019-12-25,Australia,Darwin,2019.980822
EPI_ISL_400538_2019-12-20,Australia,South Australia,2019.967123
EPI_ISL_159634_2014-01-03,Africa,Africa,2014.005479
EPI_ISL_158846_2014-01-13,Africa,Africa,2014.032877
EPI_ISL_158849_2014-01-14,Africa,Africa,2014.035616
EPI_ISL_158848_2014-01-14,Africa,Africa,2014.035616
EPI_ISL_159635_2014-01-06,Africa,Africa,2014.013699
EPI_ISL_179363_2014-02-18,Africa,Africa,2014.131507
EPI_ISL_179364_2014-03-07,Africa,Africa,2014.178082
EPI_ISL_164970_2014-03-19,Africa,Africa,2014.210959
EPI_ISL_164716_2014-03-12,Africa,Africa,2014.191781
EPI_ISL_164921_2014-03-11,Africa,Africa,2014.189041
EPI_ISL_164715_2014-03-11,Africa,Africa,2014.189041
EPI_ISL_166214_2014-04-23,Africa,Africa,2014.306849
EPI_ISL_175068_2014-04-11,Africa,Africa,2014.273973
EPI_ISL_165645_2014-04-30,Africa,Africa,2014.326027
EPI_ISL_192157_2014-04-22,Africa,Africa,2014.30411
EPI_ISL_177536_2014-04-17,Africa,Africa,2014.290411
EPI_ISL_166227_2014-05-17,Africa,Africa,2014.372603
EPI_ISL_165717_2014-05-23,Africa,Africa,2014.389041
EPI_ISL_192190_2014-05-14,Africa,Africa,2014.364384
EPI_ISL_165648_2014-05-28,Africa,Africa,2014.40274
EPI_ISL_175042_2014-06-02,Africa,Africa,2014.416438
EPI_ISL_166721_2014-06-11,Africa,Africa,2014.441096
EPI_ISL_165650_2014-06-23,Africa,Africa,2014.473973
EPI_ISL_166724_2014-06-12,Africa,Africa,2014.443836
EPI_ISL_165652_2014-07-02,Africa,Africa,2014.49863
EPI_ISL_166723_2014-06-11,Africa,Africa,2014.441096
EPI_ISL_175004_2014-07-17,Africa,Africa,2014.539726
EPI_ISL_166728_2014-07-09,Africa,Africa,2014.517808
EPI_ISL_165622_2014-07-08,Africa,Africa,2014.515068
EPI_ISL_166226_2014-07-22,Africa,Africa,2014.553425
EPI_ISL_165624_2014-07-11,Africa,Africa,2014.523288
EPI_ISL_175039_2014-08-25,Africa,Africa,2014.646575
EPI_ISL_171376_2014-08-21,Africa,Africa,2014.635616
EPI_ISL_172357_2014-08-21,Africa,Africa,2014.635616
EPI_ISL_175003_2014-08-23,Africa,Africa,2014.641096
EPI_ISL_171377_2014-08-26,Africa,Africa,2014.649315
EPI_ISL_175067_2014-09-15,Africa,Africa,2014.70411
EPI_ISL_171753_2014-09-23,Africa,Africa,2014.726027
EPI_ISL_175065_2014-09-26,Africa,Africa,2014.734247
EPI_ISL_171755_2014-09-30,Africa,Africa,2014.745205
EPI_ISL_175006_2014-09-18,Africa,Africa,2014.712329
EPI_ISL_174979_2014-10-12,Africa,Africa,2014.778082
EPI_ISL_175024_2014-10-30,Africa,Africa,2014.827397
EPI_ISL_171352_2014-10-21,Africa,Africa,2014.80274
EPI_ISL_171746_2014-10-07,Africa,Africa,2014.764384
EPI_ISL_171378_2014-10-23,Africa,Africa,2014.808219
EPI_ISL_171380_2014-11-11,Africa,Africa,2014.860274
EPI_ISL_171762_2014-11-14,Africa,Africa,2014.868493
EPI_ISL_175046_2014-11-20,Africa,Africa,2014.884932
EPI_ISL_188871_2014-12-01,Africa,Africa,2014.915068
EPI_ISL_172781_2014-11-14,Africa,Africa,2014.868493
EPI_ISL_175202_2014-12-11,Africa,Africa,2014.942466
EPI_ISL_172776_2014-12-03,Africa,Africa,2014.920548
EPI_ISL_189842_2014-12-11,Africa,Africa,2014.942466
EPI_ISL_172789_2014-12-03,Africa,Africa,2014.920548
EPI_ISL_175026_2014-12-10,Africa,Africa,2014.939726
EPI_ISL_201667_2015-01-26,Africa,Africa,2015.068493
EPI_ISL_201669_2015-01-26,Africa,Africa,2015.068493
EPI_ISL_201670_2015-01-30,Africa,Africa,2015.079452
EPI_ISL_172423_2015-01-04,Africa,Africa,2015.008219
EPI_ISL_201640_2015-01-26,Africa,Africa,2015.068493
EPI_ISL_206164_2015-02-24,Africa,Africa,2015.147945
EPI_ISL_201676_2015-02-20,Africa,Africa,2015.136986
EPI_ISL_206163_2015-02-23,Africa,Africa,2015.145205
EPI_ISL_190905_2015-02-04,Africa,Africa,2015.093151
EPI_ISL_193188_2015-03-02,Africa,Africa,2015.164384
EPI_ISL_193173_2015-03-23,Africa,Africa,2015.221918
EPI_ISL_215608_2015-03-25,Africa,Africa,2015.227397
EPI_ISL_191774_2015-03-20,Africa,Africa,2015.213699
EPI_ISL_206168_2015-03-23,Africa,Africa,2015.221918
EPI_ISL_191772_2015-03-25,Africa,Africa,2015.227397
EPI_ISL_214536_2015-04-14,Africa,Africa,2015.282192
EPI_ISL_213000_2015-04-14,Africa,Africa,2015.282192
EPI_ISL_206172_2015-04-13,Africa,Africa,2015.279452
EPI_ISL_211691_2015-04-27,Africa,Africa,2015.317808
EPI_ISL_211684_2015-04-23,Africa,Africa,2015.306849
EPI_ISL_211685_2015-05-13,Africa,Africa,2015.361644
EPI_ISL_193192_2015-05-25,Africa,Africa,2015.394521
EPI_ISL_191768_2015-05-05,Africa,Africa,2015.339726
EPI_ISL_193194_2015-06-01,Africa,Africa,2015.413699
EPI_ISL_211908_2015-06-01,Africa,Africa,2015.413699
EPI_ISL_193207_2015-06-25,Africa,Africa,2015.479452
EPI_ISL_193208_2015-06-26,Africa,Africa,2015.482192
EPI_ISL_211911_2015-06-16,Africa,Africa,2015.454795
EPI_ISL_193241_2015-06-16,Africa,Africa,2015.454795
EPI_ISL_219030_2015-06-04,Africa,Africa,2015.421918
EPI_ISL_193213_2015-07-06,Africa,Africa,2015.509589
EPI_ISL_213019_2015-07-16,Africa,Africa,2015.536986
EPI_ISL_213020_2015-07-17,Africa,Africa,2015.539726
EPI_ISL_212370_2015-07-04,Africa,Africa,2015.50411
EPI_ISL_211705_2015-07-22,Africa,Africa,2015.553425
EPI_ISL_205282_2015-08-12,Africa,Africa,2015.610959
EPI_ISL_206185_2015-08-31,Africa,Africa,2015.663014
EPI_ISL_218939_2015-08-25,Africa,Africa,2015.646575
EPI_ISL_206179_2015-08-26,Africa,Africa,2015.649315
EPI_ISL_206181_2015-08-26,Africa,Africa,2015.649315
EPI_ISL_215618_2015-09-28,Africa,Africa,2015.739726
EPI_ISL_215617_2015-09-27,Africa,Africa,2015.736986
EPI_ISL_213077_2015-09-10,Africa,Africa,2015.690411
EPI_ISL_206111_2015-09-23,Africa,Africa,2015.726027
EPI_ISL_213078_2015-09-25,Africa,Africa,2015.731507
EPI_ISL_215615_2015-10-06,Africa,Africa,2015.761644
EPI_ISL_206215_2015-10-13,Africa,Africa,2015.780822
EPI_ISL_213978_2015-10-27,Africa,Africa,2015.819178
EPI_ISL_206213_2015-10-08,Africa,Africa,2015.767123
EPI_ISL_206212_2015-10-07,Africa,Africa,2015.764384
EPI_ISL_220275_2015-11-17,Africa,Africa,2015.876712
EPI_ISL_394110_2015-11-24,Africa,Africa,2015.89589
EPI_ISL_209088_2015-11-16,Africa,Africa,2015.873973
EPI_ISL_220272_2015-11-11,Africa,Africa,2015.860274
EPI_ISL_225449_2015-11-03,Africa,Africa,2015.838356
EPI_ISL_209089_2015-12-17,Africa,Africa,2015.958904
EPI_ISL_213079_2015-12-03,Africa,Africa,2015.920548
EPI_ISL_393714_2015-12-15,Africa,Africa,2015.953425
EPI_ISL_393712_2015-12-15,Africa,Africa,2015.953425
EPI_ISL_393731_2015-12-15,Africa,Africa,2015.953425
EPI_ISL_218941_2016-01-07,Africa,Africa,2016.016393
EPI_ISL_393733_2016-01-14,Africa,Africa,2016.035519
EPI_ISL_218924_2016-01-14,Africa,Africa,2016.035519
EPI_ISL_393727_2016-01-27,Africa,Africa,2016.071038
EPI_ISL_393940_2016-01-11,Africa,Africa,2016.027322
EPI_ISL_223660_2016-02-01,Africa,Africa,2016.084699
EPI_ISL_261480_2016-02-01,Africa,Africa,2016.084699
EPI_ISL_393729_2016-02-04,Africa,Africa,2016.092896
EPI_ISL_393942_2016-03-01,Africa,Africa,2016.163934
EPI_ISL_393941_2016-02-03,Africa,Africa,2016.090164
EPI_ISL_221318_2016-03-11,Africa,Africa,2016.191257
EPI_ISL_223663_2016-03-29,Africa,Africa,2016.240437
EPI_ISL_230302_2016-03-30,Africa,Africa,2016.243169
EPI_ISL_235088_2016-03-30,Africa,Africa,2016.243169
EPI_ISL_223662_2016-03-17,Africa,Africa,2016.20765
EPI_ISL_232984_2016-04-20,Africa,Africa,2016.300546
EPI_ISL_226082_2016-04-27,Africa,Africa,2016.319672
EPI_ISL_232563_2016-04-28,Africa,Africa,2016.322404
EPI_ISL_232098_2016-04-24,Africa,Africa,2016.311475
EPI_ISL_300261_2016-04-05,Africa,Africa,2016.259563
EPI_ISL_237580_2016-05-23,Africa,Africa,2016.39071
EPI_ISL_235537_2016-05-05,Africa,Africa,2016.34153
EPI_ISL_232091_2016-05-11,Africa,Africa,2016.357923
EPI_ISL_231801_2016-05-10,Africa,Africa,2016.355191
EPI_ISL_232079_2016-05-30,Africa,Africa,2016.409836
EPI_ISL_235076_2016-06-09,Africa,Africa,2016.437158
EPI_ISL_234142_2016-06-06,Africa,Africa,2016.428962
EPI_ISL_232865_2016-06-27,Africa,Africa,2016.486339
EPI_ISL_331767_2016-06-28,Africa,Africa,2016.489071
EPI_ISL_233350_2016-06-27,Africa,Africa,2016.486339
EPI_ISL_232869_2016-07-04,Africa,Africa,2016.505464
EPI_ISL_237479_2016-07-19,Africa,Africa,2016.546448
EPI_ISL_233351_2016-07-06,Africa,Africa,2016.510929
EPI_ISL_237728_2016-07-16,Africa,Africa,2016.538251
EPI_ISL_235086_2016-07-18,Africa,Africa,2016.543716
EPI_ISL_259535_2016-08-06,Africa,Africa,2016.595628
EPI_ISL_308718_2016-08-10,Africa,Africa,2016.606557
EPI_ISL_331769_2016-08-25,Africa,Africa,2016.647541
EPI_ISL_381598_2016-08-31,Africa,Africa,2016.663934
EPI_ISL_308717_2016-08-08,Africa,Africa,2016.601093
EPI_ISL_262192_2016-09-26,Africa,Africa,2016.734973
EPI_ISL_262194_2016-10-17,Africa,Africa,2016.79235
EPI_ISL_262193_2016-10-12,Africa,Africa,2016.778689
EPI_ISL_261481_2016-10-12,Africa,Africa,2016.778689
EPI_ISL_249955_2016-10-17,Africa,Africa,2016.79235
EPI_ISL_248427_2016-10-12,Africa,Africa,2016.778689
EPI_ISL_393742_2016-11-24,Africa,Africa,2016.896175
EPI_ISL_262200_2016-11-08,Africa,Africa,2016.852459
EPI_ISL_262196_2016-11-03,Africa,Africa,2016.838798
EPI_ISL_249956_2016-11-12,Africa,Africa,2016.863388
EPI_ISL_262242_2016-11-02,Africa,Africa,2016.836066
EPI_ISL_256058_2016-12-23,Africa,Africa,2016.97541
EPI_ISL_262198_2016-12-29,Africa,Africa,2016.991803
EPI_ISL_249623_2016-12-28,Africa,Africa,2016.989071
EPI_ISL_288772_2016-12-15,Africa,Africa,2016.953552
EPI_ISL_393945_2016-12-02,Africa,Africa,2016.918033
EPI_ISL_262282_2017-01-16,Africa,Africa,2017.041096
EPI_ISL_273137_2017-01-02,Africa,Africa,2017.00274
EPI_ISL_393967_2017-01-09,Africa,Africa,2017.021918
EPI_ISL_262269_2017-01-26,Africa,Africa,2017.068493
EPI_ISL_255341_2017-01-22,Africa,Africa,2017.057534
EPI_ISL_280161_2017-02-01,Africa,Africa,2017.084932
EPI_ISL_262288_2017-02-22,Africa,Africa,2017.142466
EPI_ISL_262286_2017-02-22,Africa,Africa,2017.142466
EPI_ISL_393723_2017-03-01,Africa,Africa,2017.161644
EPI_ISL_262287_2017-02-22,Africa,Africa,2017.142466
EPI_ISL_268328_2017-03-28,Africa,Africa,2017.235616
EPI_ISL_276288_2017-03-24,Africa,Africa,2017.224658
EPI_ISL_268320_2017-03-20,Africa,Africa,2017.213699
EPI_ISL_268325_2017-03-28,Africa,Africa,2017.235616
EPI_ISL_280186_2017-03-08,Africa,Africa,2017.180822
EPI_ISL_288792_2017-04-28,Africa,Africa,2017.320548
EPI_ISL_268331_2017-04-17,Africa,Africa,2017.290411
EPI_ISL_275712_2017-04-04,Africa,Africa,2017.254795
EPI_ISL_288793_2017-04-24,Africa,Africa,2017.309589
EPI_ISL_276285_2017-04-26,Africa,Africa,2017.315068
EPI_ISL_276300_2017-05-03,Africa,Africa,2017.334247
EPI_ISL_290258_2017-05-19,Africa,Africa,2017.378082
EPI_ISL_276290_2017-05-24,Africa,Africa,2017.391781
EPI_ISL_273665_2017-05-23,Africa,Africa,2017.389041
EPI_ISL_282861_2017-05-17,Africa,Africa,2017.372603
EPI_ISL_279233_2017-06-09,Africa,Africa,2017.435616
EPI_ISL_283312_2017-06-06,Africa,Africa,2017.427397
EPI_ISL_276890_2017-06-19,Africa,Africa,2017.463014
EPI_ISL_278112_2017-06-26,Africa,Africa,2017.482192
EPI_ISL_314168_2017-06-13,Africa,Africa,2017.446575
EPI_ISL_290266_2017-07-04,Africa,Africa,2017.50411
EPI_ISL_290265_2017-07-03,Africa,Africa,2017.50137
EPI_ISL_281757_2017-07-28,Africa,Africa,2017.569863
EPI_ISL_281771_2017-07-25,Africa,Africa,2017.561644
EPI_ISL_281754_2017-07-24,Africa,Africa,2017.558904
EPI_ISL_281748_2017-08-04,Africa,Africa,2017.589041
EPI_ISL_288789_2017-08-13,Africa,Africa,2017.613699
EPI_ISL_287619_2017-08-28,Africa,Africa,2017.654795
EPI_ISL_288517_2017-08-18,Africa,Africa,2017.627397
EPI_ISL_286128_2017-08-02,Africa,Africa,2017.583562
EPI_ISL_302474_2017-09-29,Africa,Africa,2017.742466
EPI_ISL_301380_2017-09-11,Africa,Africa,2017.693151
EPI_ISL_301382_2017-09-20,Africa,Africa,2017.717808
EPI_ISL_302468_2017-09-26,Africa,Africa,2017.734247
EPI_ISL_301381_2017-09-19,Africa,Africa,2017.715068
EPI_ISL_302481_2017-10-05,Africa,Africa,2017.758904
EPI_ISL_304992_2017-10-31,Africa,Africa,2017.830137
EPI_ISL_292539_2017-10-30,Africa,Africa,2017.827397
EPI_ISL_304995_2017-10-20,Africa,Africa,2017.8
EPI_ISL_309289_2017-10-10,Africa,Africa,2017.772603
EPI_ISL_308711_2017-11-09,Africa,Africa,2017.854795
EPI_ISL_304994_2017-11-24,Africa,Africa,2017.89589
EPI_ISL_299840_2017-11-02,Africa,Africa,2017.835616
EPI_ISL_304996_2017-11-10,Africa,Africa,2017.857534
EPI_ISL_294256_2017-11-13,Africa,Africa,2017.865753
EPI_ISL_308730_2017-12-12,Africa,Africa,2017.945205
EPI_ISL_308731_2017-12-18,Africa,Africa,2017.961644
EPI_ISL_309318_2017-12-21,Africa,Africa,2017.969863
EPI_ISL_308726_2017-12-11,Africa,Africa,2017.942466
EPI_ISL_304989_2017-12-08,Africa,Africa,2017.934247
EPI_ISL_308729_2018-01-16,Africa,Africa,2018.041096
EPI_ISL_320593_2018-01-07,Africa,Africa,2018.016438
EPI_ISL_308727_2018-01-09,Africa,Africa,2018.021918
EPI_ISL_313517_2018-01-04,Africa,Africa,2018.008219
EPI_ISL_308714_2018-01-16,Africa,Africa,2018.041096
EPI_ISL_321913_2018-02-14,Africa,Africa,2018.120548
EPI_ISL_322934_2018-02-06,Africa,Africa,2018.09863
EPI_ISL_321885_2018-02-28,Africa,Africa,2018.158904
EPI_ISL_331507_2018-02-03,Africa,Africa,2018.090411
EPI_ISL_320718_2018-02-14,Africa,Africa,2018.120548
